maxVmag_counts,maxVmag_g,xValue_counts,yValue_counts,zValue_counts,xValue_g,yValue_g,zValue_g,maxVmagTime,meanVmag_counts,meanVmag_g,sta,staIndex,startTimeFile,Category,Round,Heat,Day
1150.794874,0.28095578,778.4957005,34,846.8277781,0.190062427,0.008300781,0.206745063,2019-10-12T21:21:30.696200Z,83.78521909,0.020455376,FL660,5,2019-10-12T21:21:08Z,Top Fuel ,Q4,Heat 7,Saturday
1104.918537,0.269755502,834.3422478,192,-698.4654507,0.203696838,0.046875,-0.170523792,2019-10-12T21:21:31.437700Z,167.1753871,0.040814303,FL1K,6,2019-10-12T21:21:08Z,Top Fuel ,Q4,Heat 7,Saturday
1888.096492,0.460961058,-1859.17953,253,210.596391,-0.453901252,0.061767578,0.051415135,2019-10-12T21:33:28.811600Z,116.3806136,0.028413236,FL,0,2019-10-12T21:33:08Z,Funny Car,Q4,Heat 4,Saturday
3046.755652,0.743836829,-4,1652,-2560,-0.000976563,0.403320313,-0.625,2019-10-12T21:33:28.022400Z,98.94792937,0.024157209,NL,1,2019-10-12T21:33:08Z,Funny Car,Q4,Heat 4,Saturday
2505.782646,0.611763341,2355.828569,-853,37.54227683,0.575153459,-0.208251953,0.009165595,2019-10-12T21:33:28.108500Z,88.6381315,0.021640169,FL0,2,2019-10-12T21:33:08Z,Funny Car,Q4,Heat 4,Saturday
1939.866778,0.473600288,1574.308276,-1025,483.7474223,0.384352606,-0.250244141,0.118102398,2019-10-12T21:33:29.079900Z,189.2388967,0.046200903,FL60,3,2019-10-12T21:33:08Z,Funny Car,Q4,Heat 4,Saturday
2325.980529,0.56786634,2316.64474,151,143.3233127,0.565587095,0.036865234,0.034991043,2019-10-12T21:33:30.565400Z,122.4547715,0.029896184,FL330,4,2019-10-12T21:33:08Z,Funny Car,Q4,Heat 4,Saturday
688.6035698,0.168116106,-688.3467727,17,-8.037216345,-0.168053411,0.004150391,-0.001962211,2019-10-12T21:33:31.246200Z,83.99157601,0.020505756,FL660,5,2019-10-12T21:33:08Z,Funny Car,Q4,Heat 4,Saturday
1173.16448,0.286417109,903.3333243,676,321.4464236,0.220540362,0.165039063,0.078478131,2019-10-12T21:33:32.067700Z,166.2920613,0.040598648,FL1K,6,2019-10-12T21:33:08Z,Funny Car,Q4,Heat 4,Saturday
1871.61596,0.45693749,-1327.735264,960,904.6907592,-0.324154117,0.234375,0.220871767,2019-10-12T21:36:16.986600Z,117.4621893,0.028677292,FL,0,2019-10-12T21:35:57Z,Funny Car,Q4,Heat 5,Saturday
2180.007798,0.532228466,137,1948,-969,0.033447266,0.475585938,-0.236572266,2019-10-12T21:36:16.207400Z,99.63996508,0.024326163,NL,1,2019-10-12T21:35:57Z,Funny Car,Q4,Heat 5,Saturday
2624.673765,0.640789493,-2613.700667,-120,-207.560104,-0.638110514,-0.029296875,-0.050673854,2019-10-12T21:36:16.348500Z,88.22809127,0.021540061,FL0,2,2019-10-12T21:35:57Z,Funny Car,Q4,Heat 5,Saturday
2109.164275,0.514932684,2105.642379,-103,-65.07775149,0.514072846,-0.025146484,-0.015888123,2019-10-12T21:36:16.829900Z,188.7032719,0.046070135,FL60,3,2019-10-12T21:35:57Z,Funny Car,Q4,Heat 5,Saturday
2447.008419,0.597414165,2390.117132,279,-444.2401372,0.58352469,0.068115234,-0.108457065,2019-10-12T21:36:18.195400Z,122.9585904,0.030019187,FL330,4,2019-10-12T21:35:57Z,Funny Car,Q4,Heat 5,Saturday
712.15705,0.173866467,-424.4280103,482,307.7410078,-0.10362012,0.117675781,0.075132082,2019-10-12T21:36:19.101200Z,84.11181692,0.020535112,FL660,5,2019-10-12T21:35:57Z,Funny Car,Q4,Heat 5,Saturday
1624.500667,0.396606608,-1452.261294,198,-700.5251976,-0.35455598,0.048339844,-0.17102666,2019-10-12T21:36:19.772700Z,168.3494692,0.041100945,FL1K,6,2019-10-12T21:35:57Z,Funny Car,Q4,Heat 5,Saturday
2216.333979,0.541097163,2064.962598,-784,182.7834101,0.504141259,-0.19140625,0.044624856,2019-10-12T21:44:48.896600Z,116.9481721,0.0285518,FL,0,2019-10-12T21:44:29Z,Funny Car,Q4,Heat 6,Saturday
4496.582702,1.097798511,-170,-3134,3220,-0.041503906,-0.765136719,0.786132813,2019-10-12T21:44:48.557400Z,101.8937845,0.024876412,NL,1,2019-10-12T21:44:29Z,Funny Car,Q4,Heat 6,Saturday
1960.189426,0.478561871,1599.154868,-1048,432.1368916,0.390418669,-0.255859375,0.105502171,2019-10-12T21:44:48.628500Z,86.37176384,0.021086856,FL0,2,2019-10-12T21:44:29Z,Funny Car,Q4,Heat 6,Saturday
2543.367179,0.620939253,-1180.396422,2037,-962.295118,-0.28818272,0.497314453,-0.234935332,2019-10-12T21:44:49.299900Z,189.144597,0.04617788,FL60,3,2019-10-12T21:44:29Z,Funny Car,Q4,Heat 6,Saturday
2208.208681,0.539113447,2156.237293,-372,-297.3925265,0.52642512,-0.090820313,-0.072605597,2019-10-12T21:44:50.650400Z,121.6190076,0.029692141,FL330,4,2019-10-12T21:44:29Z,Funny Car,Q4,Heat 6,Saturday
1688.263584,0.412173727,-1265.546085,-1077,297.8221523,-0.308971212,-0.262939453,0.072710486,2019-10-12T21:44:51.526200Z,85.9696509,0.020988684,FL660,5,2019-10-12T21:44:29Z,Funny Car,Q4,Heat 6,Saturday
2622.361223,0.640224908,-2274.724284,652,1130.178664,-0.555352608,0.159179688,0.275922525,2019-10-12T21:44:52.282700Z,168.8866146,0.041232084,FL1K,6,2019-10-12T21:44:29Z,Funny Car,Q4,Heat 6,Saturday
1488.903852,0.363501917,-1277.796781,13,764.1341942,-0.311962105,0.003173828,0.1865562,2019-10-12T21:47:59.061600Z,116.5654538,0.028458363,FL,0,2019-10-12T21:47:39Z,Funny Car,Q4,Heat 7,Saturday
2502.530319,0.610969316,-841,2244,-721,-0.205322266,0.547851563,-0.176025391,2019-10-12T21:47:58.492400Z,100.3742709,0.024505437,NL,1,2019-10-12T21:47:39Z,Funny Car,Q4,Heat 7,Saturday
1931.447831,0.471544881,1811.791496,-662,98.27664499,0.442331908,-0.161621094,0.023993322,2019-10-12T21:47:58.883500Z,86.66970781,0.021159597,FL0,2,2019-10-12T21:47:39Z,Funny Car,Q4,Heat 7,Saturday
2427.658411,0.592690042,-2326.033846,668,-192.0101758,-0.567879357,0.163085938,-0.046877484,2019-10-12T21:47:59.589900Z,190.5432926,0.046519359,FL60,3,2019-10-12T21:47:39Z,Funny Car,Q4,Heat 7,Saturday
1858.43546,0.453719595,1855.30761,56,-92.08708001,0.45295596,0.013671875,-0.022482197,2019-10-12T21:48:00.840400Z,122.8324864,0.0299884,FL330,4,2019-10-12T21:47:39Z,Funny Car,Q4,Heat 7,Saturday
1572.271405,0.383855323,-1467.562472,355,-438.489181,-0.358291619,0.086669922,-0.107053023,2019-10-12T21:48:01.741200Z,86.31322217,0.021072564,FL660,5,2019-10-12T21:47:39Z,Funny Car,Q4,Heat 7,Saturday
2220.745587,0.542174216,-1183.643616,-410,-1833.739009,-0.288975492,-0.100097656,-0.447690188,2019-10-12T21:48:02.467700Z,168.0904971,0.041037719,FL1K,6,2019-10-12T21:47:39Z,Funny Car,Q4,Heat 7,Saturday
1841.529981,0.449592281,1437.18962,-657,-945.5525722,0.350876372,-0.160400391,-0.230847796,2019-10-12T21:50:35.436600Z,116.5606071,0.028457179,FL,0,2019-10-12T21:50:18Z,Funny Car,Q4,Heat 8,Saturday
2807.441184,0.685410445,91,1934,-2033,0.022216797,0.472167969,-0.496337891,2019-10-12T21:50:34.717400Z,98.44005053,0.024033215,NL,1,2019-10-12T21:50:18Z,Funny Car,Q4,Heat 8,Saturday
1519.371094,0.370940208,-1168.280861,960,-148.3521143,-0.28522482,0.234375,-0.036218778,2019-10-12T21:50:34.988500Z,84.59398367,0.020652828,FL0,2,2019-10-12T21:50:18Z,Funny Car,Q4,Heat 8,Saturday
1881.157952,0.459267078,1836.70711,294,280.7601023,0.448414822,0.071777344,0.068544947,2019-10-12T21:50:35.879900Z,189.1944749,0.046190057,FL60,3,2019-10-12T21:50:18Z,Funny Car,Q4,Heat 8,Saturday
1896.083519,0.462911015,-1797.681294,-431,-421.561,-0.438887035,-0.105224609,-0.102920166,2019-10-12T21:50:37.175400Z,121.2953279,0.029613117,FL330,4,2019-10-12T21:50:18Z,Funny Car,Q4,Heat 8,Saturday
1887.398996,0.460790771,-1797.629437,210,-535.446896,-0.438874374,0.051269531,-0.13072434,2019-10-12T21:50:37.951200Z,87.31690374,0.021317603,FL660,5,2019-10-12T21:50:18Z,Funny Car,Q4,Heat 8,Saturday
1931.339064,0.471518326,-1814.333478,462,474.1525172,-0.442952509,0.112792969,0.115759892,2019-10-12T21:50:38.717700Z,168.1559157,0.04105369,FL1K,6,2019-10-12T21:50:18Z,Funny Car,Q4,Heat 8,Saturday
